country,politician,revid,quality
Albania,Pavlina Hoti,756676440,Start
Albania,Bedri Hoxha,802525670,C
Albania,Fatos Hoxha,775523322,Stub
Albania,Ismail Hoxha,776452586,Stub
Albania,Rajmond Hoxha,756676478,Stub
Albania,Shpëtim Idrizi,802469067,Stub
Albania,Fatbardh Kadilli,780161582,Stub
Albania,Lefter Koka,780289941,Stub
Albania,Adrian Kollozi,782619134,Stub
Albania,Ramiz Çobaj,766126905,Start
Albania,Spiro Ksera,756676568,Stub
Albania,Ylli Lama,783767908,Start
Albania,Arben Malaj,756676597,Stub
Albania,Lefter Maliqi,786199314,Stub
Albania,Branko Manoillovski,756676669,Stub
Albania,Mark Marku,756676653,Stub
Albania,Fatmir Mediu,800267301,Stub
Albania,Ilir Meta,786027545,Stub
Albania,Osman Metalla,789270179,Stub
Albania,Florjon Mima,756676704,Stub
Albania,Nasip Naço,756676720,Stub
Albania,Vasillaq Ngresi,756676726,Stub
Albania,Bujar Nishani,778811297,Start
Albania,Flamur Noka,756676745,Stub
Albania,Gazmend Oketa,756676759,Stub
Albania,Sokol Olldashi,756676762,Stub
Albania,Edi Paloka,756676764,Stub
Albania,Ndue Paluca,789270773,Stub
Albania,Gjergji Papa,756676189,Stub
Albania,Astrit Patozi,791805823,Stub
Albania,Gramoz Ruçi,789270787,Stub
Albania,Ilir Rusmali,799021548,Stub
Albania,Sherefedin Shehu,756676294,Stub
Albania,Tritan Shehu,802437878,Start
Albania,Luan Skuqi,756676308,Stub
Albania,Edmond Spaho,801477757,Stub
Albania,Paulin Sterkaj,801196501,Start
Albania,Dashnor Sula,756676344,Stub
Albania,Dashamir Tahiri,759665466,Stub
Albania,Vangjel Tavo,806100649,Start
Albania,Ardian Turku,791318746,Stub
Albania,Fatmir Xhafaj,790720998,Stub
Albania,Talat Xhaferi,789270821,Stub
Albania,Ferdinand Xhaferraj,789270781,Stub
Albania,Mehmet Xheka,788180335,Start
Albania,Selami Xhepa,774573397,Stub
Albania,Jahja Ballhysa,788181154,Stub
Albania,Mustafa Baruti,789269948,Start
Albania,Hajdar Blloshmi,788180488,Stub
Albania,Elmaz Boçe,788182620,Start
Albania,Hajredin Cakrani,788181540,Stub
Albania,Abaz Çelkupa,790721190,Start
Albania,Shefqet Daiu,783811255,Stub
Albania,Xhelal Deliallisi,805216034,C
Albania,Ymer Deliallisi,788180188,C
Albania,Mehmet Pashë Dërralla,756676543,Stub
Albania,Ibrahim Efendiu,789270765,Stub
Albania,Thanas Floqi,789270791,Stub
Albania,Azis Efendi Gjirokastra,790721285,C
Albania,Salih Gjuka,789270819,Stub
Albania,Luigj Gurakuqi,756676595,Stub
Albania,Mustafa Hanxhiu,788181486,Stub
Albania,Spiridon Ilo,756676607,Stub
Albania,Ismail Qemali Gramshi,789270816,Stub
Albania,Kurt Agë Kadiu,788180126,Stub
Albania,Xhelal Koprencka,756676688,Stub
Albania,Sherif Lengu,788231444,Stub
Albania,Dhimitër Mborja,756676691,Stub
Albania,Mustafa Merlika-Kruja,789270805,Stub
Albania,Jani Minga,802437821,Start
Albania,Qemal Mullai,798306442,Start
Albania,Myrteza Ali Struga,788181217,Start
Albania,Lef Nosi,756676740,Stub
Albania,Hamdi Ohri,756676752,Stub
Albania,Nebi Sefa,789270775,Stub
Albania,Jakup Veseli,790721040,Stub
Albania,Iliaz Vrioni,790721290,Stub
Albania,Riza Zogolli,715550103,Stub
Albania,Dhimitër Zografi,789270101,Stub
Albania,Safet Butka,798610656,Start
Albania,Mehmet Shehu,790721207,Stub
Albania,Template:Albania-diplomat-stub,789269975,Stub
Albania,Template:Albania-mayor-stub,747407704,Stub
Albania,Template:Albania-politician-stub,789269963,Start
Albania,Mimoza Ahmeti,789270058,Stub
Albania,Ali Alizoti,797490997,Stub
Albania,Hafëz Jusuf Azemi,800216192,Stub
Albania,Hafez Musa Ali Basha,715045524,Stub
Albania,Andon Beça,788180869,Stub
Albania,Ali Begeja,802438029,Start
Albania,Teofik Bekteshi,804330641,Start
Albania,Dervish Biçaku,801685456,Stub
Albania,Fuad Bicaku,789269967,Stub
Albania,Hasan Bicaku,789269952,Stub
Albania,Ibrahim Biçakçiu,801821151,Stub
Albania,Vasil Bollano,789269970,Stub
Albania,Met Bozi,789270166,Stub
Albania,Albert Brojka,795835388,Start
Albania,Maliq Bushati,789270019,Stub
Albania,Engjëll Cara,789270072,Start
Albania,Parid Cara,747538155,Start
Albania,Irfan Ceklkupa,789270074,Stub
Albania,Diana Çuli,770031114,Stub
Albania,Ahmet Dakli,802276196,C
Albania,Bashkim Dedja,784558743,Stub
Albania,Rifat Dedja,804346260,Start
Albania,Sulejman Delvina,789270130,Stub
Albania,Ali Derhemi,789270118,Stub
Albania,Abdurraman Dibra,789270104,Start
Albania,Izet Dibra,783776831,Stub
Albania,Lublin Dilja,789270151,Stub
Albania,Abedin Dino,789270106,Stub
Albania,Ymer Dishnica,789270044,Stub
Albania,Abdyl Dylaveri,789270835,Stub
Albania,Pandeli Evangjeli,790105068,C
Albania,Qamil Musa Haxhi Feza,789270132,Stub
Albania,Omer Fortuzi,789270140,Stub
Albania,Myqerem Fuga,764651177,Stub
Albania,Sami Gjebero,789270051,Start
Albania,Skënder Gjinushi,755220895,Stub
Albania,Sokol Gjoka,789269966,Stub
Albania,Petro Goga,805025020,Start
Albania,Zyber Hallulli,784148872,Start
Albania,Teodor Heba,789270153,Start
Albania,Hysen Hostopalli,540997313,Stub
Albania,Avdullah Hoti,443634517,Stub
Albania,Javer Hurshiti,394581557,Stub
Albania,Behexhed Hydi,800597956,Stub
Albania,Nesip Ibrahimi,787920862,Start
Albania,Rexhep Jella,764504709,Stub
Albania,Dhimitër Kacimbra,724379743,Stub
Albania,Besiana Kadare,789270434,Stub
Albania,Peço Kagjini,789270551,Stub
Albania,Mehmed Kalakula,719871255,Stub
Albania,Rasim Kalakula,744274019,Stub
Albania,Alfred Karamuço,789270171,Stub
Albania,Qemal Karosmani,792684433,Stub
Albania,Mihal Kasso,791225701,Stub
Albania,Isuf Keçi,799802367,Stub
Albania,Xhemal Kondi,789270569,Stub
Albania,Kostaq Kota,770031699,Start
Albania,Artur Kuko,763038683,Stub
Albania,Nikollë Lesi,804654525,Stub
Albania,Eqrem Libohova,776997584,Stub
Albania,Servet Libohova,774277095,Start
Albania,Ismail Lleshi,789270565,Stub
Albania,Sabit Lulo,789270538,Stub
Albania,Tomor Malasi,748847385,Stub
Albania,Ali Manaj,789270209,Stub
Albania,Ndue Marashi,789270447,Stub
Albania,Shkelqim Meta,789270559,Stub
Albania,Jashar Mezenxhiu,802437849,Stub
Albania,Hysni Milloshi,771170645,Stub
Albania,Paskal Milo,747588457,Stub
Albania,Hajdar Muneka,802444412,Start
Albania,Besnik Mustafaj,756880750,Stub
Albania,Xhemal Naipi,789270489,Stub
Albania,Nard Ndoka,789270437,Stub
Albania,Mustafa Bëssj Ndroqi,789270176,Stub
Albania,Abedin Nepravishta,785966439,Start
Albania,Adrian Neritani,789514693,Stub
Albania,Fadil Paçrami,718037112,Stub
Albania,Niko Peleshi,789270195,Stub
Albania,Servet Pëllumbi,789270563,Stub
Albania,Alfred Peza,789270207,Stub
Albania,Sabri Pilkati,789270198,Stub
Albania,Galip Ramadhi,792117312,Stub
Albania,Iljaz Reka,747637065,Stub
Albania,Alush Saraçi,789270525,Stub
Albania,Ymer Saraçi,789270419,Stub
Albania,Kasem Sejdini,718570312,Stub
Albania,Qazim Sejdini,766126315,Stub
Albania,Shaqir Vukaj,789270444,Stub
Albania,Behar Shtylla,789270430,Stub
Albania,Ibrahim Sina,789270388,Stub
Albania,Eqerem Spahia,789270481,Stub
Albania,Kreshnik Spahiu,789270555,Stub
Albania,Simon Stefani,802672368,Start
Albania,Mehmet Tahsini,802444083,Stub
Albania,Edmond Temelko,797183093,Stub
Albania,Menduh Thaçi,722858228,Start
Albania,Fuat Toptani,775992309,Start
Albania,Llazar Treska,802446449,Start
Albania,Ylli Vesel Shehu,712006120,Stub
Albania,Rustem Ymeri,788180507,Stub
Albania,Xhezair Zaganjori,806198002,C
Albania,Arjan Zaimi,790216379,C
Albania,Vilson Ahmeti,791318611,C
Albania,Safet Zhulali,802961482,C
Albania,Leandro Zoto,765106664,C
Albania,Nexhat Agolli,710180996,C
Albania,Ali Aliu,789270575,Stub
Albania,Ylli Asllani,793994990,Start
Albania,Azis Tahir Ajdonati,762110105,Start
Albania,Bislim Bajgora,789270600,Stub
Albania,Bardhok Biba,802437876,Start
Albania,Refo Çapari,787000827,Stub
Albania,Neritan Ceka,718627283,Stub
Albania,Hysni Curri,802437768,C
Albania,Ibrahim Dalliu,795643909,Start
Albania,Niazi Demi,786981321,Start
Albania,Fuat Dibra,789270644,Stub
Albania,Bujar Dida,738972939,Stub
Albania,Ahmed Dino,789270606,Stub
Albania,Rasih Dino,644399375,Stub
Albania,Nexhip Draga,747588488,Stub
Albania,Abas Ermenji,782427369,Stub
Albania,Sabri Godo,786728572,Start
Albania,Aćif Hadžiahmetović,742544909,Stub
Albania,Albulena Haxhiu,802444386,Start
Albania,High Council of Regency,746687347,Stub
Albania,Spiridon Kacarosi,747612892,Stub
Albania,Ali Këlcyra,784902264,Stub
Albania,Elez Koçi,745786836,Stub
Albania,Shahin Kolonja,789270633,Stub
Albania,Glauk Konjufca,765323312,C
Albania,Kryeziu Brothers,773016530,Stub
Albania,List of Albanian politicians,802444420,Start
Albania,Luiza Xhuvani,788272423,Stub
Albania,Gjon Markagjoni,761911357,Stub
Albania,Thoma Orollogaj,803573135,Start
Albania,Bedri Pejani,802437923,Start
Albania,Pertef Pogoni,789270634,Stub
Albania,Ymer Prizreni,739159083,Start
Albania,Chatin Sarachi,724621036,Stub
Albania,Ali Pasha of Gusinje,782329312,Stub
Albania,Tahir Veliu,802437937,Start
Albania,Visarion Xhuvani,785742807,Stub
Albania,Visar Ymeri,780207199,Start
Albania,Xhelal Pasha Zogolli,746764434,Start
Algeria,Nouria Benghabrit-Remaoun,802519267,Start
Algeria,Nadia Boubeghla,799959233,GA
Algeria,Fatiha Boudiaf,721981996,Start
Algeria,Zahra Dardouri,796608168,Stub
Algeria,Zohra Drif,806013558,Start
Algeria,Houda-Imane Faraoun,796627766,Stub
Algeria,Naima Farhi,803016375,B
Algeria,Farida Haddouche,800042876,Stub
Algeria,Louisa Hanoune,766231159,Start
Algeria,Fatima Zohra Karadja,747481177,Start
Algeria,Mounia Meslem,789446799,C
Algeria,Lalla Fatma N'Soumer,788458570,Start
Algeria,Nouara Saadia,708060571,Stub
Algeria,Khalida Toumi,802441492,B
Algeria,Zuhur Wanasi,803291657,Start
Algeria,Nouria Yamina Zerhouni,796300546,Start
Algeria,Leila Zerrougui,795485624,Start
Algeria,Ferhat Abbas,796666436,Stub
Algeria,Hocine Aït Ahmed,788299558,Start
Algeria,Mohamed Seghir Boushaki,770282657,Start
Algeria,Lyès Deriche,793167978,Start
Algeria,Mohamed Deriche,804073508,Start
Algeria,Abderrahmane Farès,788010268,Start
Algeria,Krim Belkacem,802574873,Start
Algeria,Ferhat Mehenni,796315940,Start
Algeria,Kasdi Merbah,795485627,Start
Algeria,Omar Oussedik,801466524,C
Algeria,Ahmed Ouyahia,771832169,Start
Algeria,Abane Ramdane,766231165,Stub
Algeria,Saïd Sadi,746646095,C
Algeria,Liamine Zéroual,805618028,C
Algeria,Emir Abdelkader,788827246,Start
Algeria,Cheikh Mokrani,805107344,GA
Algeria,Mohamed Boudia,757615880,Stub
Algeria,Mohamed Boudiaf,779427583,Stub
Algeria,Ali Boumendjel,713203530,Stub
Algeria,Abdelkader Hachani,785156476,Stub
Algeria,Mohamed Khider,805484867,Start
Algeria,Ahmed Bey ben Mohamed Chérif,779427849,Stub
Algeria,Ibrahim Bey,766079623,Start
Algeria,"List of beys of Constantine, Algeria",787911144,Start
Algeria,List of Ottoman governors of Algiers,797474291,Stub
Algeria,Hayreddin Barbarossa,804871585,C
Algeria,Chara Bachir,789017952,Stub
Algeria,Kara Baya,779427783,Stub
Algeria,Hammi Larouissi,793588934,Start
Algeria,Draoui Mohamed,798667851,Start
Algeria,Boudina Mostefa,793718332,Stub
Algeria,President of Algeria,801180489,B
Algeria,Ahmed Ben Bella,740440784,Stub
Algeria,Chadli Bendjedid,800726457,Stub
Algeria,Abdelmalek Benhabyles,805427697,Stub
Algeria,Benyoucef Benkhedda,782192657,Stub
Algeria,Houari Boumédiène,740706219,Stub
Algeria,Abdelaziz Bouteflika,797037799,Stub
Algeria,Ali Kafi,705910185,Stub
Algeria,Template:AlgerianPres,803965612,GA
Algeria,Template:Algeria-politician-stub,782105275,Start
Algeria,Template:Algeria-diplomat-stub,707427823,Stub
Algeria,Amar Abba,767405413,Stub
Algeria,Mohamed Ben Ahmed Abdelghani,800725058,Stub
Algeria,Belaid Abdessalam,796945473,Start
Algeria,Abdennour Abrous,804372706,Stub
Algeria,Ahmed Attaf,788748788,Stub
Algeria,Ahmed Benbitour,780658360,Stub
Algeria,Mourad Benmehidi,794381535,C
Algeria,Lakhdar Ben Tobbal,796600973,Stub
Algeria,Rabah Bitat,797986413,C
Algeria,Abdeslam Bouchouareb,772651059,Start
Algeria,Abderrachid Boukerzaza,799017231,C
Algeria,Abdelhafid Boussouf,791039747,Start
Algeria,Abdelhamid Brahimi,778326830,Stub
Algeria,Mahmoud Cherif,800725950,Start
Algeria,Jacques Chevallier,746936441,Stub
Algeria,Saad Dahlab,791312936,Start
Algeria,Abdallah Djaballah,791295370,Start
Algeria,Said Djinnit,804142444,Start
Algeria,Ahmed Djoghlaf,722113361,Stub
Algeria,Karim Djoudi,714164147,Stub
Algeria,Amar Ghoul,764203869,Stub
Algeria,Sid Ahmed Ghozali,780680919,Start
Algeria,Salah Goudjil,774806785,Stub
Algeria,Smail Hamdani,788018992,Start
Algeria,Mouloud Hamrouche,757817902,Start
Algeria,Ali Haroun,799290487,C
Algeria,Mouloud Kacem Naît Belkacem,755092305,Stub
Algeria,Rabeh Kebir,721935284,Stub
Algeria,Lamine Khene,796388361,Start
Algeria,Maurice Laban,804696553,Start
Algeria,Ramtane Lamamra,712810569,Stub
Algeria,List of mayors of Algiers,796386574,Start
Algeria,List of mayors of Oran,708980561,Stub
Algeria,Ahmed Tewfik El Madani,804905610,Stub
Algeria,Redha Malek,780665054,Start
Algeria,Mourad Medelci,567620838,Stub
Algeria,Djilali Mehri,544347736,Stub
Algeria,Mahfoud Nahnah,665948270,Stub
Algeria,Ali Fawzi Rebaine,791732995,C
Algeria,Abdelmalek Sellal,739114957,Stub
Algeria,Mokdad Sifi,801607196,Start
Algeria,Bouguerra Soltani,799959652,Start
Algeria,Mustapha Stambouli,796929637,Stub
Algeria,Abdelmadjid Tebboune,686269631,Stub
Algeria,Abdelhamid Temmar,784420611,Stub
Algeria,Tahar Touati,776925770,Stub
Algeria,Mhamed Yazid,794404263,Stub
Algeria,Yazid Zerhouni,776740910,Start
Algeria,Bakhti Belaïb,794692299,Stub
Algeria,Mohamed Belouizdad,793698226,C
Algeria,Benaouda Hadj Hacène Bachterzi,787988818,Start
Algeria,Abderrahmane Benkhalfa,803753209,Start
Algeria,Boualem Bessaïh,797172347,C
Algeria,Said Boualam,805031745,B
Algeria,Lakhdar Brahimi,805238950,B
Algeria,Mohamed Salah Dembri,787008529,Start
Algeria,Fatiha Serour,804899320,B
Algeria,Mohamed Khemisti,771190539,Start
Algeria,Azzedine Mihoubi,806049084,B
Algeria,Mohammed Saleh Bendjelloul,792015412,C
United States,List of African-American Republicans,803076089,B
United States,List of American professional sports figures who held elective office,763016935,C
United States,List of United States political appointments across party lines,786507820,C
United States,List of assassinated American politicians,804756849,B
United States,"List of Hillary Clinton presidential campaign political endorsements, 2016",800159275,GA
United States,List of chairpersons of the College Republicans,796321986,Start
United States,List of American federal politicians convicted of crimes,798917443,B
United States,List of American state and local politicians convicted of crimes,788278977,Start
United States,List of foreign-born United States politicians,805326323,C
United States,List of minority governors and lieutenant governors in the United States,800638438,B
United States,List of Italian-American politicians by state,798803407,B
United States,List of the first LGBT holders of political offices in the United States,806288612,GA
United States,List of Asian Pacific American Democrats,806265292,B
United States,List of Jewish American politicians,747720470,Start
United States,List of Latino Democrats,791704982,Stub
United States,List of Latino Republicans,796407786,Stub
United States,List of United States politicians with doctorates,766231134,Stub
United States,"Politics of Dayton, Ohio",797399413,Stub
United States,Political appointments by Donald Trump,796669862,Stub
United States,List of richest American politicians,713635313,Stub
United States,List of politicians affiliated with the Tea Party movement,806285660,FA
United States,United States Attorneys appointed by Donald Trump,805802544,C
United States,List of United States politicians who have acknowledged cannabis use,749469278,B
United States,Template:Lists of US Presidents and Vice Presidents,788254131,Start
United States,Political boss,760143034,Start
United States,A. A. Ames,805855642,Start
United States,John Moran Bailey,711888752,Stub
United States,Charles R. Brayton,790492126,Stub
United States,William Bulger,795143032,Start
United States,Thomas C. Campbell,791429003,C
United States,E. H. Crump,777119810,Start
United States,James Michael Curley,797149477,Start
United States,Tom Dennison (political boss),797291537,C
United States,Mark Hanna,800144885,GA
United States,Sylvanus Lowry,800299837,C
United States,Kent Kane Parrot,800400804,C
United States,Tom Pendergast,782491016,C
United States,Michael Podhorzer,804018714,C
United States,Thomas Rhea,789215364,C
United States,Soapy Smith,803109508,C
United States,John Henry Whallen,804582401,C
United States,Thomas Boylston Adams (1910–1997),798165504,C
United States,J. Edward Addicks,801851532,C
United States,Rushern Baker IV,803772608,C
United States,Marion Christopher Barry,798060366,B
United States,Jocelyn Benson,733895312,Start
United States,Hal Bidlack,780162625,GA
United States,Susan Bitter Smith,772683503,C
United States,Greg Brannon,798343125,GA
United States,Mark E. Clayton,803763734,GA
United States,Jack Davis (industrialist),806165568,GA
United States,Sho Dozono,798306105,C
United States,Bill Evans (politician),805955059,C
United States,Judy Feder,802519489,C
United States,Fighting Dems,738628835,Start
United States,Jim Gilchrist,801532221,C
United States,Melissa Helmbrecht,743537215,C
United States,Ben C. Henley,789943338,C
United States,Doug Hoffman,798895703,GA
United States,Craig Huey,804757304,C
United States,Greg Hyatt,804057284,FA
United States,Jack Kevorkian,772567736,C
United States,George Landrith,784404386,C
United States,Donald Jeffrey Large,803265175,Start
United States,Ed Martin (Missouri politician),802943414,C
United States,Caren Merrick,798665641,Start
United States,Patrick Miles Jr.,801885694,Start
United States,Henry A. Moehlenpah,779483460,C
United States,Ernest Morrell,804968910,B
United States,Sheffield Nelson,750924529,C
United States,Mark M. Noble,760109296,Start
United States,Boyd Petersen,800957254,Start
United States,Joel Pollak,794589646,Start
United States,Gabriel Rothblatt,747758944,GA
United States,Herbert Charles Sanborn,801880072,B
United States,Chris Simcox,788533743,C
United States,Levi Tillemann,795508654,C
United States,Wallace Townsend,801246654,C
United States,Doug Wead,804752771,C
United States,Patty Wetterling,805130443,Start
United States,J. Steven Griles,746818554,Start
United States,John Hicklin Hall,802032634,Start
United States,John Korsmo,790929395,C
United States,"William P. MacCracken, Jr.",799748512,Start
United States,David Safavian,804038363,Start
United States,List of United States political families,798377311,B
United States,Template:United States presidential family political lines,805815665,C
United States,Adams political family,470173494,C
United States,Arnold family,797136951,B
United States,Barbour family,793042940,GA
United States,Bayard family,766870659,Stub
United States,Beecher family,794389935,Start
United States,Biden family,804545909,B
United States,Boren family,761403440,Start
United States,Breckinridge family,791866288,Start
United States,Bush family,801104860,Start
United States,Butler-Belmont family,799286396,GA
United States,Cabot family,797990810,C
United States,Cannon family,794581658,Start
United States,Carnahan family,794682497,Stub
United States,Celebrezze family,799223779,C
United States,Chase family,784552501,B
United States,Claiborne-Dallas-Boggs family,802242737,C
United States,Claybourn – Claiborne – Clayborn family,804931631,C
United States,Clayton family,781191973,Start
United States,Clinton family,804791599,B
United States,Richard Cocke,767099817,Start
United States,Crowninshield family,772447886,Start
United States,Cuomo family,771208266,Start
United States,Daley family,805834344,C
United States,Davis political family,784689730,C
United States,Delano family,767010739,Start
United States,Driggs family,764308890,Start
United States,Dudley–Winthrop family,775611464,C
United States,Edwards–Lincoln–Porter family,803774116,GA
United States,The Family (Arkansas politics),806156996,B
United States,Felt family,502721672,C
United States,Fendall family,805016377,Stub
United States,First Family of the United States,803346570,Start
United States,Fish family,798341059,C
United States,Ford family (Memphis),790752591,C
United States,Frelinghuysen family,777094923,Start
United States,Goelet family,805212999,Start
United States,Hamilton family,799028568,C
United States,Harrison family of Virginia,795733384,C
United States,Heard-Hawes family,768192129,C
United States,Hiester family,804746568,Start
United States,Houghton family,758563559,Stub
United States,Howe family (United States politicians),804428049,B
United States,Huntington family,805103271,GA
United States,Jackson family of West Virginia,738199614,C
United States,Kennedy family,798258646,C
United States,Kidder family,800785078,Start
United States,Kimball–Snow–Woolley family,805382909,C
United States,King political family,720356154,Start
United States,Koch family,720356159,Start
United States,La Follette family,747982481,Start
United States,Landrieu family,806027450,GA
United States,Lee family,774389738,Start
United States,Lee–Hamblin family,723572293,Stub
United States,Lincoln family,806157002,B
United States,Lodge family,755758078,Start
